artist_name,track_name,genre,region,country,subscription_type,streams,active_listeners,completion_rate,month
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Brazil,Free,25740,1726,0.46,2024-09
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Brazil,Premium,271807,30886,0.86,2024-09
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Brazil,Free,21800,1106,0.42,2024-10
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Brazil,Premium,178704,10389,0.93,2024-10
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Brazil,Free,217455,12455,0.6,2024-11
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Brazil,Premium,64104,3624,0.63,2024-11
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Brazil,Free,116255,6403,0.43,2024-12
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Brazil,Premium,165642,15199,0.7,2024-12
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Free,90818,7487,0.75,2024-01
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Premium,75133,8761,0.84,2024-01
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Free,28724,1694,0.44,2024-02
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Premium,159970,19656,0.52,2024-02
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Free,26697,1630,0.25,2024-03
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Premium,122864,14361,0.58,2024-03
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Free,86312,7874,0.48,2024-04
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Premium,375865,42414,0.82,2024-04
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Free,52993,4078,0.34,2024-05
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Premium,232958,19882,0.57,2024-05
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Free,134818,14372,0.6,2024-06
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Premium,249661,14801,0.55,2024-06
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Free,105577,6241,0.59,2024-07
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Premium,338817,16985,0.58,2024-07
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Free,51832,3379,0.73,2024-08
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Premium,149561,17332,0.9,2024-08
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Free,50609,5609,0.58,2024-09
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Premium,194896,14041,0.51,2024-09
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Free,137185,8240,0.63,2024-10
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Premium,193526,21414,0.85,2024-10
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Free,164782,8950,0.39,2024-11
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Premium,195118,19430,0.61,2024-11
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Free,84955,4319,0.33,2024-12
Travis Scott,Travis Scott Hit Track,Hip-Hop,LATAM,Mexico,Premium,190708,16648,0.54,2024-12
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Free,49930,2730,0.27,2024-01
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Premium,200307,10498,0.68,2024-01
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Free,22318,1609,0.65,2024-02
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Premium,110906,6774,0.71,2024-02
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Free,86750,5553,0.7,2024-03
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Premium,190795,12784,0.53,2024-03
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Free,36388,1951,0.49,2024-04
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Premium,64489,6766,0.88,2024-04
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Free,28276,1603,0.44,2024-05
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Premium,341966,37609,0.77,2024-05
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Free,28206,1746,0.28,2024-06
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Premium,109466,6854,0.66,2024-06
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Free,107677,5794,0.49,2024-07
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Premium,262572,22299,0.55,2024-07
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Free,39561,3126,0.39,2024-08
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Premium,261002,23270,0.61,2024-08
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Free,116682,13352,0.38,2024-09
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Premium,36792,2083,0.52,2024-09
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Free,216024,15259,0.59,2024-10
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Premium,61216,4022,0.78,2024-10
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Free,29998,2089,0.42,2024-11
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Premium,69169,4952,0.83,2024-11
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Free,96760,7210,0.45,2024-12
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,India,Premium,174847,17736,0.63,2024-12
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Free,144391,7249,0.3,2024-01
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Premium,234194,13688,0.71,2024-01
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Free,96357,5313,0.54,2024-02
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Premium,308596,17536,0.62,2024-02
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Free,116350,7163,0.59,2024-03
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Premium,53933,4701,0.85,2024-03
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Free,86500,6152,0.69,2024-04
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Premium,88087,6050,0.73,2024-04
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Free,148823,16365,0.61,2024-05
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Premium,140792,9382,0.64,2024-05
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Free,143045,13698,0.33,2024-06
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Premium,181535,21541,0.7,2024-06
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Free,212756,26082,0.34,2024-07
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Premium,168145,8682,0.52,2024-07
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Free,153968,18305,0.34,2024-08
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Premium,107862,7487,0.52,2024-08
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Free,179874,9063,0.69,2024-09
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Premium,78754,6680,0.49,2024-09
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Free,18495,1407,0.58,2024-10
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Premium,78657,9745,0.64,2024-10
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Free,157041,8207,0.66,2024-11
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Premium,394513,23236,0.9,2024-11
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Free,111100,12605,0.61,2024-12
Travis Scott,Travis Scott Hit Track,Hip-Hop,APAC,South Korea,Premium,44816,2490,0.82,2024-12
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Free,44985,3144,0.6,2024-01
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Premium,209945,12317,0.56,2024-01
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Free,230054,13781,0.45,2024-02
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Premium,189799,14492,0.53,2024-02
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Free,37845,2813,0.44,2024-03
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Premium,172408,18245,0.66,2024-03
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Free,99639,7649,0.47,2024-04
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Premium,201665,13087,0.83,2024-04
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Free,45691,4959,0.55,2024-05
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Premium,112677,6265,0.63,2024-05
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Free,119893,7104,0.46,2024-06
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Premium,148835,10424,0.9,2024-06
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Free,136629,15453,0.26,2024-07
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Premium,142994,9744,0.66,2024-07
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Free,222886,18466,0.31,2024-08
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Premium,53810,5537,0.88,2024-08
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Free,86854,6564,0.48,2024-09
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Premium,156518,16716,0.62,2024-09
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Free,77453,7994,0.61,2024-10
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Premium,120848,8629,0.69,2024-10
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Free,241476,21756,0.49,2024-11
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Premium,136723,12010,0.56,2024-11
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Free,76055,8026,0.35,2024-12
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,UAE,Premium,146469,9484,0.6,2024-12
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,113072,9202,0.54,2024-01
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,314797,27095,0.93,2024-01
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,57686,4963,0.58,2024-02
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,273838,18254,0.48,2024-02
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,125527,8878,0.72,2024-03
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,79439,4518,0.84,2024-03
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,54964,3012,0.37,2024-04
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,62048,6068,0.71,2024-04
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,38662,4425,0.51,2024-05
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,44352,3218,0.51,2024-05
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,173153,11320,0.3,2024-06
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,76414,4168,0.76,2024-06
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,24234,1346,0.35,2024-07
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,140939,7415,0.52,2024-07
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,22381,1177,0.53,2024-08
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,111031,8894,0.56,2024-08
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,250463,13004,0.71,2024-09
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,344148,20609,0.8,2024-09
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,113305,10054,0.67,2024-10
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,43691,2877,0.7,2024-10
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,31264,3512,0.72,2024-11
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,193368,23449,0.63,2024-11
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,102836,6328,0.31,2024-12
Travis Scott,Travis Scott Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,442233,25528,0.89,2024-12
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Free,19074,1061,0.32,2024-01
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Premium,93325,6284,0.71,2024-01
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Free,115571,6443,0.33,2024-02
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Premium,222940,12270,0.63,2024-02
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Free,69342,6463,0.34,2024-03
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Premium,102771,11738,0.79,2024-03
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Free,23737,1752,0.45,2024-04
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Premium,33529,3168,0.86,2024-04
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Free,90579,6069,0.39,2024-05
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Premium,176673,14636,0.61,2024-05
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Free,60935,5764,0.42,2024-06
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Premium,97019,6119,0.93,2024-06
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Free,92641,6133,0.62,2024-07
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Premium,123342,8137,0.59,2024-07
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Free,132427,8111,0.57,2024-08
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Premium,198582,11601,0.84,2024-08
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Free,124443,9969,0.6,2024-09
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Premium,330582,21962,0.58,2024-09
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Free,22413,1633,0.4,2024-10
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Premium,411764,32975,0.73,2024-10
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Free,153995,10765,0.61,2024-11
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Premium,145010,10080,0.65,2024-11
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Free,182486,12202,0.39,2024-12
Dua Lipa,Dua Lipa Hit Track,Pop,North America,USA,Premium,145899,7689,0.5,2024-12
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Free,115384,6498,0.27,2024-01
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Premium,108064,11552,0.72,2024-01
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Free,54504,4331,0.53,2024-02
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Premium,162656,19140,0.59,2024-02
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Free,140462,7803,0.48,2024-03
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Premium,137285,8356,0.77,2024-03
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Free,91929,7793,0.74,2024-04
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Premium,116771,8217,0.67,2024-04
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Free,21330,1196,0.52,2024-05
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Premium,196907,17105,0.63,2024-05
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Free,139301,12063,0.54,2024-06
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Premium,193307,15205,0.7,2024-06
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Free,227043,20068,0.72,2024-07
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Premium,159979,9399,0.66,2024-07
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Free,109084,6458,0.64,2024-08
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Premium,347134,21082,0.82,2024-08
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Free,27844,1632,0.41,2024-09
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Premium,287748,26865,0.76,2024-09
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Free,132744,8723,0.69,2024-10
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Premium,113261,12535,0.92,2024-10
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Free,142062,9953,0.33,2024-11
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Premium,241755,21030,0.52,2024-11
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Free,68886,4949,0.38,2024-12
Dua Lipa,Dua Lipa Hit Track,Pop,North America,Canada,Premium,85345,6306,0.61,2024-12
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Free,57337,4470,0.57,2024-01
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Premium,202742,14891,0.78,2024-01
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Free,127044,6501,0.46,2024-02
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Premium,130321,11847,0.72,2024-02
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Free,163667,14583,0.64,2024-03
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Premium,313300,17882,0.63,2024-03
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Free,174917,16850,0.73,2024-04
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Premium,258662,18347,0.48,2024-04
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Free,148726,10241,0.5,2024-05
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Premium,212371,18113,0.78,2024-05
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Free,80002,5027,0.45,2024-06
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Premium,140256,11290,0.93,2024-06
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Free,110735,7679,0.42,2024-07
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Premium,248132,29600,0.49,2024-07
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Free,149829,13895,0.65,2024-08
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Premium,74775,7261,0.53,2024-08
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Free,62404,3747,0.61,2024-09
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Premium,440127,23351,0.46,2024-09
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Free,139917,10159,0.35,2024-10
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Premium,194796,12067,0.74,2024-10
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Free,93120,9789,0.69,2024-11
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Premium,45597,3253,0.79,2024-11
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Free,158843,14574,0.53,2024-12
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,UK,Premium,244217,20665,0.68,2024-12
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Free,107703,11301,0.3,2024-01
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Premium,212050,11864,0.68,2024-01
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Free,123149,9203,0.38,2024-02
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Premium,212998,11131,0.68,2024-02
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Free,140931,17131,0.3,2024-03
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Premium,45808,5601,0.87,2024-03
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Free,69172,4972,0.71,2024-04
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Premium,160158,13698,0.47,2024-04
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Free,29314,2766,0.65,2024-05
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Premium,98607,5700,0.51,2024-05
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Free,120638,9128,0.42,2024-06
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Premium,85657,7411,0.59,2024-06
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Free,93491,8790,0.59,2024-07
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Premium,52378,2954,0.94,2024-07
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Free,104797,12649,0.29,2024-08
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Premium,47461,2667,0.92,2024-08
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Free,26904,1757,0.48,2024-09
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Premium,158183,10844,0.72,2024-09
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Free,61468,3836,0.56,2024-10
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Premium,167619,18255,0.58,2024-10
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Free,159534,18192,0.34,2024-11
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Premium,336350,33713,0.63,2024-11
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Free,148499,8970,0.53,2024-12
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,Germany,Premium,100430,5686,0.63,2024-12
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Free,153064,13916,0.56,2024-01
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Premium,251192,24655,0.92,2024-01
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Free,37987,3746,0.7,2024-02
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Premium,306517,23056,0.81,2024-02
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Free,91408,5484,0.34,2024-03
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Premium,160129,9953,0.72,2024-03
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Free,75127,8635,0.75,2024-04
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Premium,180439,14146,0.65,2024-04
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Free,98000,5292,0.35,2024-05
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Premium,435391,43749,0.88,2024-05
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Free,15726,1679,0.52,2024-06
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Premium,61674,4385,0.72,2024-06
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Free,148735,9668,0.47,2024-07
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Premium,39943,2160,0.49,2024-07
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Free,221902,17183,0.69,2024-08
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Premium,45469,2292,0.81,2024-08
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Free,96020,5184,0.71,2024-09
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Premium,68843,3550,0.95,2024-09
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Free,34133,2722,0.25,2024-10
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Premium,200452,13999,0.65,2024-10
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Free,129071,11116,0.33,2024-11
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Premium,62871,7267,0.75,2024-11
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Free,45327,2823,0.63,2024-12
Dua Lipa,Dua Lipa Hit Track,Pop,Europe,France,Premium,145795,9605,0.58,2024-12
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Free,224348,27704,0.36,2024-01
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Premium,52921,2729,0.84,2024-01
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Free,45109,3067,0.28,2024-02
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Premium,104725,6380,0.6,2024-02
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Free,41689,2795,0.6,2024-03
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Premium,131561,13085,0.5,2024-03
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Free,92884,4723,0.26,2024-04
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Premium,96843,8190,0.67,2024-04
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Free,102137,7705,0.43,2024-05
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Premium,236590,12819,0.78,2024-05
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Free,118435,7429,0.47,2024-06
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Premium,105328,5413,0.91,2024-06
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Free,102786,5702,0.41,2024-07
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Premium,87910,7456,0.75,2024-07
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Free,49442,2663,0.39,2024-08
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Premium,280948,15916,0.9,2024-08
Dua Lipa,Dua Lipa Hit Track,Pop,LATAM,Brazil,Free,113778,14164,0.47,2024-09
